,NCTId,AgreementOtherDetails,AgreementPISponsorEmployee,AgreementRestrictionType,AgreementRestrictiveAgreement,ArmGroupDescription,ArmGroupInterventionName,ArmGroupLabel,ArmGroupType,AvailIPDComment,AvailIPDId,AvailIPDType,AvailIPDURL,BaselineCategoryTitle,BaselineClassDenomCountGroupId,BaselineClassDenomCountValue,BaselineClassDenomUnits,BaselineClassTitle,BaselineDenomCountGroupId,BaselineDenomCountValue
1148,NCT02951598,0,0,0,0,"['Participants with mild cognitive impairment (MCI) due to AD who tested amyloid positive were observed for up to 36 months. No therapeutic investigational drug intended to treat AD was administered.', 'Participants with mild AD dementia who tested amyloid positive were observed for up to 36 months. No therapeutic investigational drug intended to treat AD was administered.', 'Participants with MCI who tested amyloid negative. These participants were not eligible to participate in the 36 month prospective portion of the study.', 'Participants with mild dementia who tested amyloid negative. These participants were not eligible to participate in the 36 month prospective portion of the study.']","['Drug: Florbetapir F 18 PET Scan', 'Drug: Florbetapir F 18 PET Scan', 'Drug: Florbetapir F 18 PET Scan', 'Drug: Florbetapir F 18 PET Scan']","['MCI (Amyloid Positive)', 'Mild AD Dementia (Amyloid Positive)', 'MCI (Amyloid Negative)', 'Mild Dementia (Amyloid Negative)']","['Other', 'Other', 'Other', 'Other']",0,0,0,0,0,0,0,0,0,0,0
1149,NCT02988934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,NCT01028300,"Clinical Investigators may freely present or publish results of the Clinical Investigation in a manner which fairly sets forth the conclusions reached by the Clinical Investigators, but only after the Sponsor has been given the opportunity of reviewing the proposed presentation or publication prior to the intended submission, presentation, or publication date",No,OTHER,Yes,0,Device: ProDisc™-L Total Disc Replacement (TDR),ProDisc L,Other,0,0,0,0,"['<=18 years', 'Between 18 and 65 years', '>=65 years', 'Female', 'Male']",0,0,0,United States,BG000,4
1151,NCT01034865,0,0,0,0,"['Patients with HCC with either: (i) a hepatic mass larger or equal to 5cm, or; (ii) a hepatic mass lesion confirmed by fine needle aspirate (FNA) or by pathology in the cases of surgical resection, or; (iii) a hepatic mass lesion with characteristic CT or MRI or angiographic appearance.', 'Patients with chronic liver disease without evidence of HCC']",0,"['HCC PTS', 'LD']",0,0,0,0,0,0,0,0,0,0,0,0
1152,NCT02352532,0,0,0,0,0,"['Other: Dry Needling', 'Other: Sham Needling', 'Other: Dry Needling']","['Low Back Pain - Dry Needling', 'Low Back Pain - Sham', 'Asymmptomatic - Dry Needling']","['Experimental', 'Sham Comparator', 'Active Comparator']",0,0,0,0,0,0,0,0,0,0,0
1153,NCT03198793,0,0,0,0,Capsules of QGC001 250 mg,Drug: QGC001,QGC001,Experimental,0,0,0,0,0,0,0,0,0,0,0
1154,NCT01112917,0,No,GT60,Yes,Implantation of the VenaTech Convertible Filter. The filter is pre-loaded in a cartridge (syringe) and provided as a system with introducer accessories and instructions to accommodate delivery and implantation either using the femoral or jugular approach.,"['Device: VenaTech Convertible Vena Cava Filter', 'Procedure: Vena Cava Filter Conversion']",VenaTech Convertible Vena Cava Filter,Experimental,0,0,0,0,"['Female', 'Male', 'Hispanic or Latino', 'Not Hispanic or Latino', 'Unknown or Not Reported', 'American Indian or Alaska Native', 'Asian', 'Native Hawaiian or Other Pacific Islander', 'Black or African American', 'White', 'More than one race', 'Unknown or Not Reported']",0,0,0,United States,BG000,149
1155,NCT01764269,0,0,0,0,"['Patients whose provider chooses to administer to them inactivated influenza vaccine (IIV)', 'Patients whose provider chooses to administer to them Live attenuated influenza vaccine (LAIV)']","['Other: text message surveillance for fever', 'Other: text message surveillance for fever']","['inactivated influenza vaccine (IIV)', 'Live attenuated influenza vaccine (LAIV)']","['Other', 'Other']",0,0,0,0,0,0,0,0,0,0,0
1156,NCT03346603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,NCT04281290,0,0,0,0,0,Procedure: Electrochemotherapy - electroporation with Cliniporator Vitae® and chemotherapy drug Bleomycin PHC 15 e. (United States Pharmacopeia - USP),Experimental group,Experimental,0,0,0,0,0,0,0,0,0,0,0
1158,NCT04601103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,NCT04600856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,NCT04599907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,NCT04593875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,NCT04589507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,NCT04586205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,NCT04585646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,NCT04584788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,NCT04584099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,NCT04577898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,NCT04577456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,NCT04569253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,NCT04567186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,NCT04562532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,NCT04558970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,NCT04558632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,NCT04558047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,NCT04557917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,NCT04557891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,NCT04556968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,NCT04556474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,NCT04547920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,NCT04547712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,NCT04544670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,NCT04542525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,NCT04540913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,NCT04537013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,NCT04536168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,NCT04534764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,NCT04532099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,NCT04529616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,NCT04529109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,NCT04524247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,NCT04523545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,NCT04513574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,NCT04510857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,NCT04508335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,NCT04502758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,NCT04501146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,NCT04500821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,NCT04499521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,NCT04496752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,NCT04493021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,NCT04488666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,NCT04483791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,NCT04476784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,NCT04474054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,NCT04469218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,NCT04466930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,NCT04455997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,NCT04455854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,NCT04450108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,NCT04437615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,NCT04422990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,NCT04419714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,NCT04409158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,NCT04403542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,NCT04400643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,NCT04394546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,NCT04388787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,NCT04388722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,NCT04386785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,NCT04378764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,NCT04377438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,NCT04338971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,NCT04335981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,NCT04332640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,NCT04330001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,NCT04324593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,NCT04320823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,NCT04319887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,NCT04318132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,NCT04314947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,NCT04314700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,NCT04313725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,NCT04310566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,NCT04307446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,NCT04306744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,NCT04305119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,NCT04303273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,NCT04299386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,NCT04299009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,NCT04298359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,NCT04296773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,NCT04295499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,NCT04287036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,NCT04285541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,NCT04281940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,NCT04279522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,NCT04277455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,NCT04263532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,NCT04252183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,NCT04247581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,NCT04244357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,NCT04243369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,NCT04243239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,NCT04239885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,NCT04237207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,NCT04236869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,NCT04230486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,NCT04224155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,NCT04223609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,NCT04220060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,NCT04219891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,NCT04211441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,NCT04210622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,NCT04207749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,NCT04206839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,NCT04206384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,NCT04203745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,NCT04202419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,NCT04201340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,NCT04200898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,NCT04196907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,NCT04195581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,NCT04194307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,NCT04192630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,NCT04189913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,NCT04189081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,NCT04186806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,NCT04184973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,NCT04178720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,NCT04177771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,NCT04177212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,NCT04176965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,NCT04175340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,NCT04166032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,NCT04162652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,NCT04158466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,NCT04153292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,NCT04152642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,NCT04151992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,NCT04151290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,NCT04141007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,NCT04136158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,NCT04134286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,NCT04130490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,NCT04127188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,NCT04121754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,NCT04119609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,NCT04116879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,NCT04116866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,NCT04112784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,NCT04112628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,NCT04112134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,NCT04106934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,NCT04096495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,NCT04087395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,NCT04085328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,NCT04083742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,NCT04082078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,NCT04081727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,NCT04079842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,NCT04079816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,NCT04078490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,NCT04073823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,NCT04069585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,NCT04068818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,NCT04065659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,NCT04064606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,NCT04060524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,NCT04057105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,NCT04056494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,NCT04055519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,NCT04055324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,NCT04054401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,NCT04046627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,NCT04043234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,NCT04040933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,NCT04036747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,NCT04035161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,NCT04033315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,NCT04032977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,NCT04031989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,NCT04031976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,NCT04030702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,NCT04011826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,NCT04008836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,NCT04005586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,NCT04003831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,NCT03999944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,NCT03997357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,NCT03996187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,NCT03995355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,NCT03992768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,NCT03991468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,NCT03972995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,NCT03971721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,NCT03969875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,NCT03967184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,NCT03964831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,NCT03953274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,NCT03950895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,NCT03949335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,NCT03944629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,NCT03942016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,NCT03941912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,NCT03934463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,NCT03934125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,NCT03931213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,NCT03925545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,NCT03920280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,NCT03918928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,NCT03912584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,NCT03911700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,NCT03898778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,NCT03897751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,NCT03897712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,NCT03895034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,NCT03888352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,NCT03872609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,NCT03872466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,NCT03871179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,NCT03864848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,NCT03864081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,NCT03862300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,NCT03858140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,NCT03851510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,NCT03839199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,NCT03835026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,NCT03812679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,NCT03805074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,NCT03799549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,NCT03790046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,NCT03789669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,NCT03788551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,NCT03782116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,NCT03779984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,NCT03771521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,NCT03771352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,NCT03764254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,NCT03748823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,NCT03748771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,NCT03748316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,NCT03748264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,NCT03736798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,NCT03730480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,NCT03729024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,NCT03728309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,NCT03716492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,NCT03713281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,NCT03708393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,NCT03706430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,NCT03704636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,NCT03700372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,NCT03700047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,NCT03696316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,NCT03692741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
