,Rank,NCTId,LocationContactRole,LocationCountry,LocationFacility,LocationState,LocationStatus,LocationZip,MaximumAge,MinimumAge,NCTIdAlias,OfficialTitle,OrgClass,OrgFullName,OrgStudyId,OrgStudyIdDomain,OrgStudyIdLink,OrgStudyIdType,OtherEventAssessmentType,OtherEventNotes,OtherEventOrganSystem
0,672,['NCT02271087'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['MA210314'],[],[],[],[],[],[]
0,673,['NCT02268227'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['RS-L24-001'],[],[],[],[],[],[]
0,674,['NCT02255539'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['MA110914'],[],[],[],[],[],[]
0,675,['NCT02239263'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CAM5555'],[],[],[],[],[],[]
0,676,['NCT02231034'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CIA137'],[],[],[],[],[],[]
0,677,['NCT02223663'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['075593'],[],[],[],[],[],[]
0,678,['NCT02218450'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['RT-2014-22'],[],[],[],[],[],[]
0,679,['NCT02195362'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['P2009-002'],[],[],[],[],[],[]
0,680,['NCT02195128'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['TV-03-2013'],[],[],[],[],[],[]
0,681,['NCT02191800'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['Securisyn Medical TP-013'],[],[],[],[],[],[]
0,682,['NCT02187458'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['USVT-3'],[],[],[],[],[],[]
0,683,['NCT02167880'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CIA-123'],[],[],[],[],[],[]
0,684,['NCT02166073'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['EC_HFT_PS_JACKSON'],[],[],[],[],[],[]
0,685,['NCT02142465'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['LAZ-012-0002SA'],[],[],[],[],[],[]
0,686,['NCT02142374'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['LAZ-012-0001-SA'],[],[],[],[],[],[]
0,687,['NCT02142023'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CR-5505'],[],[],[],[],[],[]
0,688,['NCT02141334'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C-11-007'],[],[],[],[],[],[]
0,689,['NCT02134236'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['APSLED004'],[],[],[],[],[],[]
0,690,['NCT02124538'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['ShaheedBMU'],[],[],[],[],[],[]
0,691,['NCT02108275'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['699CLD'],[],[],[],[],[],[]
0,692,['NCT02089646'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['BL-001-IL-1'],[],[],[],[],[],[]
0,693,['NCT02086812'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['HRC-1324-BKEYE-MS'],[],[],[],[],[],[]
0,694,['NCT02085174'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['radis 1-3_REV_01_CTIL'],[],[],[],[],[],[]
0,695,['NCT02082847'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CRO-2013-07-SEN-PROSF-PS'],[],[],[],[],[],[]
0,696,['NCT02070601'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['123.01-2013-GES-0001'],[],[],[],[],[],[]
0,697,['NCT02036385'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CP-HRA-002'],[],[],[],[],[],[]
0,698,['NCT02020447'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['PROIVCARM-1'],[],[],[],[],[],[]
0,699,['NCT02006251'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CCF 13-940'],[],[],[],[],[],[]
0,700,['NCT02004249'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['ACHN-IVD-001'],[],[],[],[],[],[]
0,701,['NCT02003105'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['STS1301.'],[],[],[],[],[],[]
0,702,['NCT01989390'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['IR2_CSP_0022_RA'],[],[],[],[],[],[]
0,703,['NCT01989377'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['IR2_CSP_0020_RA'],[],[],[],[],[],[]
0,704,['NCT01988727'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C-13-036'],[],[],[],[],[],[]
0,705,['NCT01988025'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['IPS-JAK-001'],[],[],[],[],[],[]
0,706,['NCT01984151'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['G050016'],[],[],[],[],[],[]
0,707,['NCT01973621'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['Zel-002_2012 back acne'],[],[],[],[],[],[]
0,708,['NCT01966211'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CIP-006'],[],[],[],[],[],[]
0,709,['NCT01957982'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C-12-070'],[],[],[],[],[],[]
0,710,['NCT01951131'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['PTL-1000-0068'],[],[],[],[],[],[]
0,711,['NCT01950767'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['DC84621'],[],[],[],[],[],[]
0,712,['NCT01940458'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['LUM-ABU-QS-13-01'],[],[],[],[],[],[]
0,713,['NCT01940211'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['LUM-ABU-HS 1060nm-11-01'],[],[],[],[],[],[]
0,714,['NCT01937000'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['SL-153-2013-07'],[],[],[],[],[],[]
0,715,['NCT01936987'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['SL-002-2013-03'],[],[],[],[],[],[]
0,716,['NCT01916083'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['DHF165696'],[],[],[],[],[],[]
0,717,['NCT01906736'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['LUM-ABU-ChilTip 1060nm-13-01'],[],[],[],[],[],[]
0,718,['NCT01905241'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['13-652'],[],[],[],[],[],[]
0,719,['NCT01896141'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C-13-017'],[],[],[],[],[],[]
0,720,['NCT01894698'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CL-K1002-P001'],[],[],[],[],[],[]
0,721,['NCT01883557'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['773-34682'],[],[],[],[],[],[]
0,722,['NCT01882309'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C-13-016'],[],[],[],[],[],[]
0,723,['NCT01877369'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['PH-1309-FAVHF-SS'],[],[],[],[],[],[]
0,724,['NCT01874925'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['APSLED002'],[],[],[],[],[],[]
0,725,['NCT01867008'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CAM-CI422-2012'],[],[],[],[],[],[]
0,726,['NCT01859975'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['12-1127'],[],[],[],[],[],[]
0,727,['NCT01854879'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CT004'],[],[],[],[],[],[]
0,728,['NCT01847846'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['MA07052013'],[],[],[],[],[],[]
0,729,['NCT01835769'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['EC_TMJ_001'],[],[],[],[],[],[]
0,730,['NCT01835366'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['EC_DAMF_001'],[],[],[],[],[],[]
0,731,['NCT01827488'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['ViaDor SR01'],[],[],[],[],[],[]
0,732,['NCT01820741'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['305'],[],[],[],[],[],[]
0,733,['NCT01801995'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['MA190313'],[],[],[],[],[],[]
0,734,['NCT01801241'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['IPP-12-245'],[],[],[],[],[],[]
0,735,['NCT01795807'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['IGEA 001-12'],[],[],[],[],[],[]
0,736,['NCT01795118'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['LUM-ABU-HS 1060nm-11-02'],[],[],[],[],[],[]
0,737,['NCT01792869'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['EC_TOE3_2013'],[],[],[],[],[],[]
0,738,['NCT01790867'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['S-11-04'],[],[],[],[],[],[]
0,739,['NCT01787981'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['TRIA-CF-068'],[],[],[],[],[],[]
0,740,['NCT01777880'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['12-0521'],[],[],[],[],[],[]
0,741,['NCT01773941'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['Spineology_62-088'],[],[],[],[],[],[]
0,742,['NCT01773265'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['EMSI BGS Version Dec. 2012'],[],[],[],[],[],[]
0,743,['NCT01747265'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CD-1243'],[],[],[],[],[],[]
0,744,['NCT01738230'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['TIPI 007'],[],[],[],[],[],[]
0,745,['NCT01738165'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['KINE-1203'],[],[],[],[],[],[]
0,746,['NCT01733264'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['12-0315'],[],[],[],[],[],[]
0,747,['NCT01733251'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['12-0305'],[],[],[],[],[],[]
0,748,['NCT01724541'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['UE-NNP-1'],[],[],[],[],[],[]
0,749,['NCT01721122'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C-12-014'],[],[],[],[],[],[]
0,750,['NCT01715454'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C-11-018'],[],[],[],[],[],[]
0,751,['NCT01700764'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C-11-039'],[],[],[],[],[],[]
0,752,['NCT01697813'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['LAZ-012-0002RG'],[],[],[],[],[],[]
0,753,['NCT01697774'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['LAZ-012-0001RG'],[],[],[],[],[],[]
0,754,['NCT01674400'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['OHR-2P'],[],[],[],[],[],[]
0,755,['NCT01670006'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CAM5397'],[],[],[],[],[],[]
0,756,['NCT01662479'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C-12-025'],[],[],[],[],[],[]
0,757,['NCT01660113'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['TRIA-FAN-064'],[],[],[],[],[],[]
0,758,['NCT01658189'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['AR-1158-AMSYS-MS'],[],[],[],[],[],[]
0,759,['NCT01652846'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['OHR9-Temp'],[],[],[],[],[],[]
0,760,['NCT01643200'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['IP110'],[],[],[],[],[],[]
0,761,['NCT01640795'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['BP001'],[],[],[],[],[],[]
0,762,['NCT01630707'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['IDE G120029'],[],[],[],[],[],[]
0,763,['NCT01629836'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['ABC-0005'],[],[],[],[],[],[]
0,764,['NCT01627405'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CP-00-0102'],[],[],[],[],[],[]
0,765,['NCT01614925'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CR 02/11'],[],[],[],[],[],[]
0,766,['NCT01613742'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['6651'],[],[],[],[],[],[]
0,767,['NCT01610505'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['KINE-1101'],[],[],[],[],[],[]
0,768,['NCT01610349'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['PTL-1000-0043'],[],[],[],[],[],[]
0,769,['NCT01607606'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['PerMIT II'],[],[],[],[],[],[]
0,770,['NCT01604967'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['P110597-600-602-603'],[],[],[],[],[],[]
0,771,['NCT01597271'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C-11-040'],[],[],[],[],[],[]
0,772,['NCT01591369'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['MA-1700-04'],[],[],[],[],[],[]
0,773,['NCT01582386'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['REX-OUS-2012-002'],[],[],[],[],[],[]
0,774,['NCT01575210'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['MA210212'],[],[],[],[],[],[]
0,775,['NCT01564589'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['T4-0212'],[],[],[],[],[],[]
0,776,['NCT01560156'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C-09-035'],[],[],[],[],[],[]
0,777,['NCT01558609'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['401'],[],[],[],[],[],[]
0,778,['NCT01556750'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C-11-026'],[],[],[],[],[],[]
0,779,['NCT01546831'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['OHR-4'],[],[],[],[],[],[]
0,780,['NCT01546584'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['OHR-1'],[],[],[],[],[],[]
0,781,['NCT01533831'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C-09-076'],[],[],[],[],[],[]
0,782,['NCT01533103'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['NHRC.2012.0004'],[],[],[],[],[],[]
0,783,['NCT01532752'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['OHR2-1Y'],[],[],[],[],[],[]
0,784,['NCT01532440'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['OHR5-Face'],[],[],[],[],[],[]
0,785,['NCT01524263'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['ESMR MC-US'],[],[],[],[],[],[]
0,786,['NCT01515618'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['11-1121'],[],[],[],[],[],[]
0,787,['NCT01513512'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['ED-01'],[],[],[],[],[],[]
0,788,['NCT01499030'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['AR-1147-cNEP-SS'],[],[],[],[],[],[]
0,789,['NCT01494376'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C-10-125'],[],[],[],[],[],[]
0,790,['NCT01480570'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['Elipses-1218'],[],[],[],[],[],[]
0,791,['NCT01476826'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CTP002-1'],[],[],[],[],[],[]
0,792,['NCT01473134'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['IDE: G100123'],[],[],[],[],[],[]
0,793,['NCT01470079'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['IDM-001-01'],[],[],[],[],[],[]
0,794,['NCT01464580'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['MA011111'],[],[],[],[],[],[]
0,795,['NCT01463618'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['P-373-C-007 sub 1'],[],[],[],[],[],[]
0,796,['NCT01462955'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['11398'],[],[],[],[],[],[]
0,797,['NCT01450540'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['AR-1112-AGPAP-MS'],[],[],[],[],[],[]
0,798,['NCT01443299'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['MA230911'],[],[],[],[],[],[]
0,799,['NCT01443286'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['MA041011'],[],[],[],[],[],[]
0,800,['NCT01442389'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['11-0819'],[],[],[],[],[],[]
0,801,['NCT01436669'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['REC 10/H0724/14'],[],[],[],[],[],[]
0,802,['NCT01436461'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['1000'],[],[],[],[],[],[]
0,803,['NCT01414491'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['IRB#11-001957'],[],[],[],[],[],[]
0,804,['NCT01414270'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['1108-V19_PT03-01'],[],[],[],[],[],[]
0,805,['NCT01412112'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['3010-ACL'],[],[],[],[],[],[]
0,806,['NCT01408017'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['100-10-0003'],[],[],[],[],[],[]
0,807,['NCT01403584'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['09-4225'],[],[],[],[],[],[]
0,808,['NCT01392261'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['07-03-081'],[],[],[],[],[],[]
0,809,['NCT01379794'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['ECC-001'],[],[],[],[],[],[]
0,810,['NCT01374243'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['11244'],[],[],[],[],[],[]
0,811,['NCT01370785'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['R11001'],[],[],[],[],[],[]
0,812,['NCT01367171'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['102901'],[],[],[],[],[],[]
0,813,['NCT01365689'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['PR01588'],[],[],[],[],[],[]
0,814,['NCT01358682'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['09 SJA-001'],[],[],[],[],[],[]
0,815,['NCT01336868'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['52-00022-000'],[],[],[],[],[],[]
0,816,['NCT01313351'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['100310'],[],[],[],[],[],[]
0,817,['NCT01313195'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['C-10-028'],[],[],[],[],[],[]
0,818,['NCT01311726'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['ST-7228'],[],[],[],[],[],[]
0,819,['NCT01307709'],[],[],[],[],[],[],[],[],[],['[Trial of device that is not approved or cleared by the U.S. FDA]'],[],['[Redacted]'],['CP-00-0032'],[],[],[],[],[],[]
