,Rank,NCTId,LargeDocDate,LargeDocFilename,LargeDocHasICF,LargeDocHasProtocol,LargeDocHasSAP,LargeDocLabel,LargeDocTypeAbbrev,LargeDocUploadDate,LastKnownStatus,LastUpdatePostDate,LastUpdatePostDateType,LastUpdateSubmitDate,LeadSponsorClass,LeadSponsorName,LocationCity,LocationContactEMail,LocationContactName,LocationContactPhone,LocationContactPhoneExt
0,249,['NCT04263532'],[],[],[],[],[],[],[],[],[],"['March 25, 2020']",['Actual'],"['March 24, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,250,['NCT04252183'],[],[],[],[],[],[],[],[],[],"['March 3, 2020']",['Actual'],"['February 28, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,251,['NCT04247581'],[],[],[],[],[],[],[],[],[],"['January 30, 2020']",['Actual'],"['January 28, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,252,['NCT04244357'],[],[],[],[],[],[],[],[],[],"['July 31, 2020']",['Actual'],"['July 29, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,253,['NCT04243369'],[],[],[],[],[],[],[],[],[],"['April 6, 2020']",['Actual'],"['April 2, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,254,['NCT04243239'],[],[],[],[],[],[],[],[],[],"['February 17, 2020']",['Actual'],"['February 13, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,255,['NCT04239885'],[],[],[],[],[],[],[],[],[],"['January 27, 2020']",['Actual'],"['January 20, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,256,['NCT04237207'],[],[],[],[],[],[],[],[],[],"['January 23, 2020']",['Actual'],"['January 17, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,257,['NCT04236869'],[],[],[],[],[],[],[],[],[],"['August 28, 2020']",['Actual'],"['August 26, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,258,['NCT04230486'],[],[],[],[],[],[],[],[],[],"['October 29, 2020']",['Actual'],"['October 28, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,259,['NCT04224155'],[],[],[],[],[],[],[],[],[],"['March 19, 2020']",['Actual'],"['March 18, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,260,['NCT04223609'],[],[],[],[],[],[],[],[],[],"['July 22, 2020']",['Actual'],"['July 20, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,261,['NCT04220060'],[],[],[],[],[],[],[],[],[],"['January 7, 2020']",['Actual'],"['January 4, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,262,['NCT04219891'],[],[],[],[],[],[],[],[],[],"['September 22, 2020']",['Actual'],"['September 21, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,263,['NCT04211441'],[],[],[],[],[],[],[],[],[],"['December 26, 2019']",['Actual'],"['December 24, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,264,['NCT04210622'],[],[],[],[],[],[],[],[],[],"['December 26, 2019']",['Actual'],"['December 22, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,265,['NCT04207749'],[],[],[],[],[],[],[],[],[],"['September 30, 2020']",['Actual'],"['September 29, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,266,['NCT04206839'],[],[],[],[],[],[],[],[],[],"['March 20, 2020']",['Actual'],"['March 18, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,267,['NCT04206384'],[],[],[],[],[],[],[],[],[],"['December 20, 2019']",['Actual'],"['December 18, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,268,['NCT04203745'],[],[],[],[],[],[],[],[],[],"['December 18, 2019']",['Actual'],"['December 17, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,269,['NCT04202419'],[],[],[],[],[],[],[],[],[],"['July 31, 2020']",['Actual'],"['July 30, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,270,['NCT04201340'],[],[],[],[],[],[],[],[],[],"['December 17, 2019']",['Actual'],"['December 13, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,271,['NCT04200898'],[],[],[],[],[],[],[],[],[],"['April 29, 2020']",['Actual'],"['April 28, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,272,['NCT04196907'],[],[],[],[],[],[],[],[],[],"['December 12, 2019']",['Actual'],"['December 10, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,273,['NCT04195581'],[],[],[],[],[],[],[],[],[],"['July 10, 2020']",['Actual'],"['July 9, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,274,['NCT04194307'],[],[],[],[],[],[],[],[],[],"['December 11, 2019']",['Actual'],"['December 9, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,275,['NCT04192630'],[],[],[],[],[],[],[],[],[],"['December 11, 2019']",['Actual'],"['December 9, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,276,['NCT04189913'],[],[],[],[],[],[],[],[],[],"['May 19, 2020']",['Actual'],"['May 15, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,277,['NCT04189081'],[],[],[],[],[],[],[],[],[],"['July 13, 2020']",['Actual'],"['July 9, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,278,['NCT04186806'],[],[],[],[],[],[],[],[],[],"['January 13, 2020']",['Actual'],"['January 9, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,279,['NCT04184973'],[],[],[],[],[],[],[],[],[],"['September 30, 2020']",['Actual'],"['September 29, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,280,['NCT04178720'],[],[],[],[],[],[],[],[],[],"['June 12, 2020']",['Actual'],"['June 11, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,281,['NCT04177771'],[],[],[],[],[],[],[],[],[],"['October 22, 2020']",['Actual'],"['October 19, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,282,['NCT04177212'],[],[],[],[],[],[],[],[],[],"['October 23, 2020']",['Actual'],"['October 21, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,283,['NCT04176965'],[],[],[],[],[],[],[],[],[],"['July 9, 2020']",['Actual'],"['July 8, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,284,['NCT04175340'],[],[],[],[],[],[],[],[],[],"['April 2, 2020']",['Actual'],"['April 1, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,285,['NCT04166032'],[],[],[],[],[],[],[],[],[],"['July 31, 2020']",['Actual'],"['July 30, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,286,['NCT04162652'],[],[],[],[],[],[],[],[],[],"['November 27, 2019']",['Actual'],"['November 26, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,287,['NCT04158466'],[],[],[],[],[],[],[],[],[],"['November 27, 2019']",['Actual'],"['November 26, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,288,['NCT04153292'],[],[],[],[],[],[],[],[],[],"['November 8, 2019']",['Actual'],"['November 7, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,289,['NCT04152642'],[],[],[],[],[],[],[],[],[],"['December 11, 2019']",['Actual'],"['December 10, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,290,['NCT04151992'],[],[],[],[],[],[],[],[],[],"['November 5, 2019']",['Actual'],"['November 2, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,291,['NCT04151290'],[],[],[],[],[],[],[],[],[],"['February 21, 2020']",['Actual'],"['February 20, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,292,['NCT04141007'],[],[],[],[],[],[],[],[],[],"['October 28, 2019']",['Actual'],"['October 24, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,293,['NCT04136158'],[],[],[],[],[],[],[],[],[],"['February 28, 2020']",['Actual'],"['February 26, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,294,['NCT04134286'],[],[],[],[],[],[],[],[],[],"['October 22, 2019']",['Actual'],"['October 18, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,295,['NCT04130490'],[],[],[],[],[],[],[],[],[],"['September 9, 2020']",['Actual'],"['September 8, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,296,['NCT04127188'],[],[],[],[],[],[],[],[],[],"['November 27, 2019']",['Actual'],"['November 25, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,297,['NCT04121754'],[],[],[],[],[],[],[],[],[],"['September 2, 2020']",['Actual'],"['September 1, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,298,['NCT04119609'],[],[],[],[],[],[],[],[],[],"['April 24, 2020']",['Actual'],"['April 21, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,299,['NCT04116879'],[],[],[],[],[],[],[],[],[],"['October 7, 2019']",['Actual'],"['October 3, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,300,['NCT04116866'],[],[],[],[],[],[],[],[],[],"['March 9, 2020']",['Actual'],"['March 5, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,301,['NCT04112784'],[],[],[],[],[],[],[],[],[],"['September 16, 2020']",['Actual'],"['September 11, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,302,['NCT04112628'],[],[],[],[],[],[],[],[],[],"['September 18, 2020']",['Actual'],"['September 16, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,303,['NCT04112134'],[],[],[],[],[],[],[],[],[],"['October 2, 2019']",['Actual'],"['September 30, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,304,['NCT04106934'],[],[],[],[],[],[],[],[],[],"['July 17, 2020']",['Actual'],"['July 15, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,305,['NCT04096495'],[],[],[],[],[],[],[],[],[],"['September 19, 2019']",['Actual'],"['September 18, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,306,['NCT04087395'],[],[],[],[],[],[],[],[],[],"['September 12, 2019']",['Actual'],"['September 10, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,307,['NCT04085328'],[],[],[],[],[],[],[],[],[],"['July 22, 2020']",['Actual'],"['July 21, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,308,['NCT04083742'],[],[],[],[],[],[],[],[],[],"['July 29, 2020']",['Actual'],"['July 28, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,309,['NCT04082078'],[],[],[],[],[],[],[],[],[],"['July 10, 2020']",['Actual'],"['July 8, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,310,['NCT04081727'],[],[],[],[],[],[],[],[],[],"['May 4, 2020']",['Actual'],"['April 29, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,311,['NCT04079842'],[],[],[],[],[],[],[],[],[],"['August 19, 2020']",['Actual'],"['August 11, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,312,['NCT04079816'],[],[],[],[],[],[],[],[],[],"['August 19, 2020']",['Actual'],"['August 11, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,313,['NCT04078490'],[],[],[],[],[],[],[],[],[],"['September 11, 2019']",['Actual'],"['September 9, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,314,['NCT04073823'],[],[],[],[],[],[],[],[],[],"['October 23, 2020']",['Actual'],"['October 21, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,315,['NCT04069585'],[],[],[],[],[],[],[],[],[],"['August 28, 2019']",['Actual'],"['August 26, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,316,['NCT04068818'],[],[],[],[],[],[],[],[],[],"['July 29, 2020']",['Actual'],"['July 28, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,317,['NCT04065659'],[],[],[],[],[],[],[],[],[],"['February 25, 2020']",['Actual'],"['February 24, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,318,['NCT04064606'],[],[],[],[],[],[],[],[],[],"['July 10, 2020']",['Actual'],"['July 8, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,319,['NCT04060524'],[],[],[],[],[],[],[],[],[],"['February 5, 2020']",['Actual'],"['February 3, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,320,['NCT04057105'],[],[],[],[],[],[],[],[],[],"['February 19, 2020']",['Actual'],"['February 18, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,321,['NCT04056494'],[],[],[],[],[],[],[],[],[],"['August 14, 2019']",['Actual'],"['August 12, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,322,['NCT04055519'],[],[],[],[],[],[],[],[],[],"['December 23, 2019']",['Actual'],"['December 19, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,323,['NCT04055324'],[],[],[],[],[],[],[],[],[],"['January 27, 2020']",['Actual'],"['January 23, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,324,['NCT04054401'],[],[],[],[],[],[],[],[],[],"['October 22, 2020']",['Actual'],"['October 19, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,325,['NCT04046627'],[],[],[],[],[],[],[],[],[],"['November 8, 2019']",['Actual'],"['November 7, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,326,['NCT04043234'],[],[],[],[],[],[],[],[],[],"['August 7, 2019']",['Actual'],"['August 5, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,327,['NCT04040933'],[],[],[],[],[],[],[],[],[],"['November 13, 2019']",['Actual'],"['November 11, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,328,['NCT04036747'],[],[],[],[],[],[],[],[],[],"['June 16, 2020']",['Actual'],"['June 11, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,329,['NCT04035161'],[],[],[],[],[],[],[],[],[],"['May 19, 2020']",['Actual'],"['May 15, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,330,['NCT04033315'],[],[],[],[],[],[],[],[],[],"['October 7, 2019']",['Actual'],"['October 3, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,331,['NCT04032977'],[],[],[],[],[],[],[],[],[],"['July 25, 2019']",['Actual'],"['July 22, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,332,['NCT04031989'],[],[],[],[],[],[],[],[],[],"['July 25, 2019']",['Actual'],"['July 23, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,333,['NCT04031976'],[],[],[],[],[],[],[],[],[],"['July 25, 2019']",['Actual'],"['July 23, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,334,['NCT04030702'],[],[],[],[],[],[],[],[],[],"['July 24, 2019']",['Actual'],"['July 21, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,335,['NCT04011826'],[],[],[],[],[],[],[],[],[],"['September 4, 2020']",['Actual'],"['September 3, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,336,['NCT04008836'],[],[],[],[],[],[],[],[],[],"['October 7, 2019']",['Actual'],"['October 3, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,337,['NCT04005586'],[],[],[],[],[],[],[],[],[],"['April 13, 2020']",['Actual'],"['April 10, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,338,['NCT04003831'],[],[],[],[],[],[],[],[],[],"['July 1, 2019']",['Actual'],"['June 28, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,339,['NCT03999944'],[],[],[],[],[],[],[],[],[],"['June 27, 2019']",['Actual'],"['June 25, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,340,['NCT03997357'],[],[],[],[],[],[],[],[],[],"['April 8, 2020']",['Actual'],"['April 6, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,341,['NCT03996187'],[],[],[],[],[],[],[],[],[],"['June 24, 2019']",['Actual'],"['June 20, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,342,['NCT03995355'],[],[],[],[],[],[],[],[],[],"['September 30, 2020']",['Actual'],"['September 24, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,343,['NCT03992768'],[],[],[],[],[],[],[],[],[],"['June 20, 2019']",['Actual'],"['June 18, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,344,['NCT03991468'],[],[],[],[],[],[],[],[],[],"['June 19, 2019']",['Actual'],"['June 18, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,345,['NCT03972995'],[],[],[],[],[],[],[],[],[],"['December 20, 2019']",['Actual'],"['December 18, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,346,['NCT03971721'],[],[],[],[],[],[],[],[],[],"['July 24, 2020']",['Actual'],"['July 22, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,347,['NCT03969875'],[],[],[],[],[],[],[],[],[],"['August 18, 2020']",['Actual'],"['August 17, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,348,['NCT03967184'],[],[],[],[],[],[],[],[],[],"['May 30, 2019']",['Actual'],"['May 28, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,349,['NCT03964831'],[],[],[],[],[],[],[],[],[],"['July 1, 2019']",['Actual'],"['June 28, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,350,['NCT03953274'],[],[],[],[],[],[],[],[],[],"['September 2, 2020']",['Actual'],"['August 31, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,351,['NCT03950895'],[],[],[],[],[],[],[],[],[],"['May 15, 2019']",['Actual'],"['May 14, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,352,['NCT03949335'],[],[],[],[],[],[],[],[],[],"['June 24, 2020']",['Actual'],"['June 23, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,353,['NCT03944629'],[],[],[],[],[],[],[],[],[],"['May 9, 2019']",['Actual'],"['May 8, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,354,['NCT03942016'],[],[],[],[],[],[],[],[],[],"['December 19, 2019']",['Actual'],"['December 17, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,355,['NCT03941912'],[],[],[],[],[],[],[],[],[],"['May 8, 2019']",['Actual'],"['May 6, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,356,['NCT03934463'],[],[],[],[],[],[],[],[],[],"['September 1, 2020']",['Actual'],"['August 31, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,357,['NCT03934125'],[],[],[],[],[],[],[],[],[],"['September 1, 2020']",['Actual'],"['August 28, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,358,['NCT03931213'],[],[],[],[],[],[],[],[],[],"['April 30, 2019']",['Actual'],"['April 24, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,359,['NCT03925545'],[],[],[],[],[],[],[],[],[],"['November 26, 2019']",['Actual'],"['November 23, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,360,['NCT03920280'],[],[],[],[],[],[],[],[],[],"['October 9, 2020']",['Actual'],"['October 1, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,361,['NCT03918928'],[],[],[],[],[],[],[],[],[],"['April 18, 2019']",['Actual'],"['April 16, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,362,['NCT03912584'],[],[],[],[],[],[],[],[],[],"['May 16, 2019']",['Actual'],"['May 14, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,363,['NCT03911700'],[],[],[],[],[],[],[],[],[],"['September 25, 2020']",['Actual'],"['September 23, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,364,['NCT03898778'],[],[],[],[],[],[],[],[],[],"['October 14, 2020']",['Actual'],"['October 12, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,365,['NCT03897751'],[],[],[],[],[],[],[],[],[],"['July 8, 2020']",['Actual'],"['July 7, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,366,['NCT03897712'],[],[],[],[],[],[],[],[],[],"['September 10, 2020']",['Actual'],"['September 3, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,367,['NCT03895034'],[],[],[],[],[],[],[],[],[],"['April 13, 2020']",['Actual'],"['April 10, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,368,['NCT03888352'],[],[],[],[],[],[],[],[],[],"['August 24, 2020']",['Actual'],"['August 20, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,369,['NCT03872609'],[],[],[],[],[],[],[],[],[],"['April 10, 2019']",['Actual'],"['April 9, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,370,['NCT03872466'],[],[],[],[],[],[],[],[],[],"['August 11, 2020']",['Actual'],"['August 9, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,371,['NCT03871179'],[],[],[],[],[],[],[],[],[],"['March 19, 2019']",['Actual'],"['March 15, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,372,['NCT03864848'],[],[],[],[],[],[],[],[],[],"['May 20, 2020']",['Actual'],"['May 19, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,373,['NCT03864081'],[],[],[],[],[],[],[],[],[],"['March 6, 2019']",['Actual'],"['March 4, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,374,['NCT03862300'],[],[],[],[],[],[],[],[],[],"['March 5, 2019']",['Actual'],"['March 1, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,375,['NCT03858140'],[],[],[],[],[],[],[],[],[],"['February 12, 2020']",['Actual'],"['February 11, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,376,['NCT03851510'],[],[],[],[],[],[],[],[],[],"['September 16, 2020']",['Actual'],"['September 15, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,377,['NCT03839199'],[],[],[],[],[],[],[],[],[],"['May 7, 2019']",['Actual'],"['May 3, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,378,['NCT03835026'],[],[],[],[],[],[],[],[],[],"['September 3, 2020']",['Actual'],"['September 1, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,379,['NCT03812679'],[],[],[],[],[],[],[],[],[],"['June 2, 2020']",['Actual'],"['May 29, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,380,['NCT03805074'],[],[],[],[],[],[],[],[],[],"['December 24, 2019']",['Actual'],"['December 20, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,381,['NCT03799549'],[],[],[],[],[],[],[],[],[],"['April 12, 2019']",['Actual'],"['April 10, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,382,['NCT03790046'],[],[],[],[],[],[],[],[],[],"['March 11, 2019']",['Actual'],"['March 7, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,383,['NCT03789669'],[],[],[],[],[],[],[],[],[],"['April 29, 2020']",['Actual'],"['April 28, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,384,['NCT03788551'],[],[],[],[],[],[],[],[],[],"['April 24, 2019']",['Actual'],"['April 23, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,385,['NCT03782116'],[],[],[],[],[],[],[],[],[],"['December 20, 2018']",['Actual'],"['December 19, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,386,['NCT03779984'],[],[],[],[],[],[],[],[],[],"['October 22, 2020']",['Actual'],"['October 20, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,387,['NCT03771521'],[],[],[],[],[],[],[],[],[],"['August 2, 2019']",['Actual'],"['August 1, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,388,['NCT03771352'],[],[],[],[],[],[],[],[],[],"['August 4, 2020']",['Actual'],"['July 31, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,389,['NCT03764254'],[],[],[],[],[],[],[],[],[],"['December 6, 2018']",['Actual'],"['December 4, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,390,['NCT03748823'],[],[],[],[],[],[],[],[],[],"['May 29, 2020']",['Actual'],"['May 28, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,391,['NCT03748771'],[],[],[],[],[],[],[],[],[],"['January 22, 2019']",['Actual'],"['January 18, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,392,['NCT03748316'],[],[],[],[],[],[],[],[],[],"['November 20, 2018']",['Actual'],"['November 19, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,393,['NCT03748264'],[],[],[],[],[],[],[],[],[],"['January 14, 2019']",['Actual'],"['January 10, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,394,['NCT03736798'],[],[],[],[],[],[],[],[],[],"['March 11, 2019']",['Actual'],"['March 8, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,395,['NCT03730480'],[],[],[],[],[],[],[],[],[],"['October 23, 2019']",['Actual'],"['October 16, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,396,['NCT03729024'],[],[],[],[],[],[],[],[],[],"['July 29, 2020']",['Actual'],"['July 27, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,397,['NCT03728309'],[],[],[],[],[],[],[],[],[],"['October 22, 2020']",['Actual'],"['October 19, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,398,['NCT03716492'],[],[],[],[],[],[],[],[],[],"['October 25, 2018']",['Actual'],"['October 23, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,399,['NCT03713281'],[],[],[],[],[],[],[],[],[],"['February 26, 2020']",['Actual'],"['February 22, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,400,['NCT03708393'],[],[],[],[],[],[],[],[],[],"['April 15, 2020']",['Actual'],"['April 13, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,401,['NCT03706430'],[],[],[],[],[],[],[],[],[],"['October 17, 2019']",['Actual'],"['October 16, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,402,['NCT03704636'],[],[],[],[],[],[],[],[],[],"['October 24, 2019']",['Actual'],"['October 16, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,403,['NCT03700372'],[],[],[],[],[],[],[],[],[],"['July 22, 2020']",['Actual'],"['July 20, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,404,['NCT03700047'],[],[],[],[],[],[],[],[],[],"['September 24, 2020']",['Actual'],"['September 18, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,405,['NCT03696316'],[],[],[],[],[],[],[],[],[],"['July 20, 2020']",['Actual'],"['July 16, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,406,['NCT03692741'],[],[],[],[],[],[],[],[],[],"['June 24, 2019']",['Actual'],"['June 20, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,407,['NCT03685136'],[],[],[],[],[],[],[],[],[],"['May 26, 2020']",['Actual'],"['May 22, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,408,['NCT03682432'],[],[],[],[],[],[],[],[],[],"['October 12, 2018']",['Actual'],"['October 10, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,409,['NCT03681886'],[],[],[],[],[],[],[],[],[],"['November 16, 2018']",['Actual'],"['November 13, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,410,['NCT03681496'],[],[],[],[],[],[],[],[],[],"['March 2, 2020']",['Actual'],"['February 27, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,411,['NCT03678103'],[],[],[],[],[],[],[],[],[],"['September 19, 2019']",['Actual'],"['September 10, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,412,['NCT03677388'],[],[],[],[],[],[],[],[],[],"['March 15, 2019']",['Actual'],"['March 13, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,413,['NCT03670277'],[],[],[],[],[],[],[],[],[],"['November 22, 2019']",['Actual'],"['November 18, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,414,['NCT03663010'],[],[],[],[],[],[],[],[],[],"['January 11, 2019']",['Actual'],"['January 10, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,415,['NCT03642431'],[],[],[],[],[],[],[],[],[],"['April 2, 2019']",['Actual'],"['April 1, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,416,['NCT03641937'],[],[],[],[],[],[],[],[],[],"['August 12, 2019']",['Actual'],"['August 5, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,417,['NCT03631550'],[],[],[],[],[],[],[],[],[],"['July 23, 2020']",['Actual'],"['July 22, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,418,['NCT03628898'],[],[],[],[],[],[],[],[],[],"['August 13, 2019']",['Actual'],"['August 7, 2019']",[],['[Redacted]'],[],[],[],[],[]
