,Rank,NCTId,InterventionArmGroupLabel,InterventionBrowseBranchAbbrev,InterventionBrowseBranchName,InterventionBrowseLeafAsFound,InterventionBrowseLeafId,InterventionBrowseLeafName,InterventionBrowseLeafRelevance,InterventionDescription,InterventionMeshId,InterventionMeshTerm,InterventionName,InterventionOtherName,InterventionType,IsFDARegulatedDevice,IsFDARegulatedDrug,IsPPSD,IsUSExport,IsUnapprovedDevice,Keyword
0,146,['NCT01358552'],['Néevo®/NéevoDHA®'],"['Micro', 'Hemat', 'All', 'Vi']","['Micronutrients', 'Hematinics', 'All Drugs and Chemicals', 'Vitamins']",[],"['M7201', 'M16141', 'M16129', 'M9116', 'M16131', 'M8517', 'T447', 'T446', 'T448', 'T475', 'T476', 'T441', 'T444', 'T451']","['Folic Acid', 'Vitamins', 'Vitamin B Complex', 'Iron', 'Vitamin B 12', 'Hydroxocobalamin', 'Folinic Acid', 'Folic Acid', 'Folate', 'Vitamin B9', 'Vitamin B12', 'Cobalamin', 'Cyanocobalamin', 'Methylcobalamin']","['low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low']","[""Néevo®/NéevoDHA® is an orally administered medical food indicated for the dietary management of impaired metabolic processes in women under a doctor's care who face high to intermediate risk pregnancies and are unable to fully metabolize or absorb folic acid. Néevo®/ NéevoDHA® contains L-methylfolate, the biologically active and immediately bioavailable form of folate.""]",[],[],['Néevo®/ NéevoDHA®'],[],['Other'],[],[],[],[],[],"['Neevo', 'Neevo DHA', 'L-methylfolate', 'anemia during pregnancy', 'folic acid', 'vitamin B12', 'prenatal vitamins', 'hemoglobin', 'iron deficiency', 'Pregnancy']"
0,147,['NCT02856646'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,148,['NCT01940679'],"['Fresh meat stick', 'Fresh pound cake', 'Stored meat stick', 'Stored pound cake']","['Ot', 'All']","['Other Dietary Supplements', 'All Drugs and Chemicals']",[],['T415'],['Omega 3 Fatty Acid'],['low'],['encapsulated 600 mg EPA/DHA'],[],[],['encapsulated 600 mg EPA/DHA'],[],['Dietary Supplement'],[],[],[],[],[],[]
0,149,['NCT02951598'],"['MCI (Amyloid Negative)', 'MCI (Amyloid Positive)', 'Mild AD Dementia (Amyloid Positive)', 'Mild Dementia (Amyloid Negative)']",[],[],[],[],[],[],['Florbetapir F 18 positron emission tomography (PET) scan performed at baseline to confirm amyloid status. Participants who previously tested amyloid positive were exempt. No therapeutic investigational drug(s) intended to treat AD will be administered.'],[],[],['Florbetapir F 18 PET Scan'],['LY3078786'],['Drug'],[],[],[],[],[],[]
0,150,['NCT02988934'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,151,['NCT01028300'],['ProDisc L'],[],[],[],[],[],[],"['The design is based on a ball and socket articulation, one surface being metal and the other an ultra-high molecular weight polyethylene (UHMWPE). Three components comprise this modular prosthesis.']",[],[],['ProDisc™-L Total Disc Replacement (TDR)'],[],['Device'],[],[],[],[],[],['DDD']
0,152,['NCT01034865'],[],"['Hemat', 'All']","['Hematinics', 'All Drugs and Chemicals']",[],['M9693'],['Liver Extracts'],['low'],[],[],[],[],[],[],[],[],[],[],[],[]
0,153,['NCT02352532'],"['Asymmptomatic - Dry Needling', 'Low Back Pain - Dry Needling', 'Low Back Pain - Sham']",[],[],[],[],[],[],"['The dry-needling treatment will consist of inserting a sterile needle into needling the prone participant\'s lumbar multifidus and paraspinal muscles, 1-2 times each, in regions of local tenderness to palpation and/or regions with palpable trigger points. All needling treatment will be performed with FDA approved (FDA regulation # 880.5580) disposable 0.30 x 50-60 mm stainless steel Seirin J-type needles (Seirin, Japan). Each needle insertion will last approximately 5 seconds using a ""pistoning"" (in and out) technique.', 'The sham dry-needling procedure will mimic the dry needling procedures by placing a sharp object in a needling guide tube against the skin (see figure). The sharp object will be rocked and twisted to simulate treatment, but will not pierce the skin. We have used this sham dry-needling technique in a previous study performed at AMEDDC&S and have found it to be indistinguishable from real dry needling by the great majority of participants.']",[],[],"['Dry Needling', 'Sham Needling']",['Trigger point dry needling'],"['Other', 'Other']",[],[],[],[],[],"['Dry Needling', 'Shear Wave Elastography', 'Ultrasound']"
0,154,['NCT03198793'],['QGC001'],"['AnAg', 'NaAg', 'All']","['Antihypertensive Agents', 'Natriuretic Agents', 'All Drugs and Chemicals']",[],['M8493'],['Hydrochlorothiazide'],['low'],"['Twice daily (BID) administration of oral (PO) QGC001 (250 mg BID, 500 mg BID, and 500 mg BID + hydrochlorothiazide (HCTZ) 25 mg once daily [QD]) over 8 weeks.']",[],[],['QGC001'],[],['Drug'],['No'],['No'],[],[],[],[]
0,155,['NCT01112917'],"['VenaTech Convertible Vena Cava Filter', 'VenaTech Convertible Vena Cava Filter']","['HB', 'All']","['Herbal and Botanical', 'All Drugs and Chemicals']",['Nutritional Status'],['T204'],['Kava'],['high'],"['Prevention of Pulmonary Embolism', 'Conversion of VenaTech Convertible filter to open configuration.']",[],[],"['VenaTech Convertible Vena Cava Filter', 'Vena Cava Filter Conversion']",[],"['Device', 'Procedure']",[],[],[],[],[],[]
0,156,['NCT01764269'],"['Live attenuated influenza vaccine (LAIV)', 'inactivated influenza vaccine (IIV)']",['All'],['All Drugs and Chemicals'],[],['M15943'],['Vaccines'],['low'],[],[],[],['text message surveillance for fever'],[],['Other'],[],[],[],[],[],[]
0,157,['NCT03346603'],[],"['Infe', 'All']","['Anti-Infective Agents', 'All Drugs and Chemicals']",[],"['M2803', 'M2795']","['Anti-Bacterial Agents', 'Anti-Infective Agents']","['low', 'low']",['All patients will have a urine culture and susceptibility test ordered per standard care. Results of tests will identify which patients have antimicrobial-resistant organisms.'],[],[],['urine culture and susceptibility testing'],[],['Other'],['No'],['No'],[],[],[],[]
0,158,['NCT04281290'],['Experimental group'],"['CNSDep', 'All', 'ANeo', 'Hemat', 'Infe']","['Central Nervous System Depressants', 'All Drugs and Chemicals', 'Antineoplastic Agents', 'Hematinics', 'Anti-Infective Agents']",['Follows'],"['M2688', 'M3624', 'M9693', 'M2803', 'M2805']","['Anesthetics', 'Bleomycin', 'Liver Extracts', 'Anti-Bacterial Agents', 'Antibiotics, Antitubercular']","['low', 'high', 'low', 'low', 'low']","['Procedure: Electrochemotherapy Exploration, anesthesia, pancreatic cancer resection, bleomycin administration, electroporation, formation of all anastomoses.\n\nDevice: Cliniporator Vitae® Positioning of plate electrodes according to landmarks, 8-28 min after administration of bleomycin application of electric pulses (8 pulses, duration 100 microseconds, frequency 8 Hz with amplitude adequate to cover the whole treated lesion with electric field necessary for reversible plasma membrane permeabilization, approximately 1000V/cm), removal of electrodes.\n\nThe maximum duration of procedure is 90 minutes, after liver mobilization.\n\nDrug: Bleomycin PHC 15 e. (United States Pharmacopeia - USP) Intravenous bolus administration of bleomycin (15 mg/m2)']",['D000001761'],['Bleomycin'],['Electrochemotherapy - electroporation with Cliniporator Vitae® and chemotherapy drug Bleomycin PHC 15 e. (United States Pharmacopeia - USP)'],[],['Procedure'],['No'],['No'],[],[],[],"['Pancreatic cancer', 'Electrochemotherapy', 'Bleomycin']"
0,159,['NCT04601103'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,160,['NCT04600856'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,161,['NCT04599907'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,162,['NCT04593875'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,163,['NCT04589507'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,164,['NCT04586205'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,165,['NCT04585646'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,166,['NCT04584788'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,167,['NCT04584099'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,168,['NCT04577898'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,169,['NCT04577456'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,170,['NCT04569253'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,171,['NCT04567186'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,172,['NCT04562532'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,173,['NCT04558970'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,174,['NCT04558632'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,175,['NCT04558047'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,176,['NCT04557917'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,177,['NCT04557891'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,178,['NCT04556968'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,179,['NCT04556474'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,180,['NCT04547920'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,181,['NCT04547712'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,182,['NCT04544670'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,183,['NCT04542525'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,184,['NCT04540913'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,185,['NCT04537013'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,186,['NCT04536168'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,187,['NCT04534764'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,188,['NCT04532099'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,189,['NCT04529616'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,190,['NCT04529109'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,191,['NCT04524247'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,192,['NCT04523545'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,193,['NCT04513574'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,194,['NCT04510857'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,195,['NCT04508335'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,196,['NCT04502758'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,197,['NCT04501146'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,198,['NCT04500821'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,199,['NCT04499521'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,200,['NCT04496752'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,201,['NCT04493021'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,202,['NCT04488666'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,203,['NCT04483791'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,204,['NCT04476784'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,205,['NCT04474054'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,206,['NCT04469218'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,207,['NCT04466930'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,208,['NCT04455997'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,209,['NCT04455854'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,210,['NCT04450108'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,211,['NCT04437615'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,212,['NCT04422990'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,213,['NCT04419714'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,214,['NCT04409158'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,215,['NCT04403542'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,216,['NCT04400643'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,217,['NCT04394546'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,218,['NCT04388787'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,219,['NCT04388722'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,220,['NCT04386785'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,221,['NCT04378764'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,222,['NCT04377438'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,223,['NCT04338971'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,224,['NCT04335981'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,225,['NCT04332640'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,226,['NCT04330001'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,227,['NCT04324593'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,228,['NCT04320823'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,229,['NCT04319887'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,230,['NCT04318132'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,231,['NCT04314947'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,232,['NCT04314700'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,233,['NCT04313725'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,234,['NCT04310566'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,235,['NCT04307446'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,236,['NCT04306744'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,237,['NCT04305119'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,238,['NCT04303273'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,239,['NCT04299386'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,240,['NCT04299009'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,241,['NCT04298359'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,242,['NCT04296773'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,243,['NCT04295499'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,244,['NCT04287036'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,245,['NCT04285541'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,246,['NCT04281940'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,247,['NCT04279522'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,248,['NCT04277455'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,249,['NCT04263532'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,250,['NCT04252183'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,251,['NCT04247581'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,252,['NCT04244357'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,253,['NCT04243369'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,254,['NCT04243239'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,255,['NCT04239885'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,256,['NCT04237207'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,257,['NCT04236869'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,258,['NCT04230486'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,259,['NCT04224155'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,260,['NCT04223609'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,261,['NCT04220060'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,262,['NCT04219891'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,263,['NCT04211441'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,264,['NCT04210622'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,265,['NCT04207749'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,266,['NCT04206839'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,267,['NCT04206384'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,268,['NCT04203745'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,269,['NCT04202419'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,270,['NCT04201340'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,271,['NCT04200898'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,272,['NCT04196907'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,273,['NCT04195581'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,274,['NCT04194307'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,275,['NCT04192630'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,276,['NCT04189913'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,277,['NCT04189081'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,278,['NCT04186806'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,279,['NCT04184973'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,280,['NCT04178720'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,281,['NCT04177771'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,282,['NCT04177212'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,283,['NCT04176965'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,284,['NCT04175340'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,285,['NCT04166032'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,286,['NCT04162652'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,287,['NCT04158466'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,288,['NCT04153292'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,289,['NCT04152642'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,290,['NCT04151992'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,291,['NCT04151290'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,292,['NCT04141007'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,293,['NCT04136158'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,294,['NCT04134286'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,295,['NCT04130490'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,296,['NCT04127188'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,297,['NCT04121754'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,298,['NCT04119609'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,299,['NCT04116879'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,300,['NCT04116866'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,301,['NCT04112784'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,302,['NCT04112628'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,303,['NCT04112134'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,304,['NCT04106934'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,305,['NCT04096495'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,306,['NCT04087395'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,307,['NCT04085328'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,308,['NCT04083742'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,309,['NCT04082078'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,310,['NCT04081727'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,311,['NCT04079842'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,312,['NCT04079816'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,313,['NCT04078490'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,314,['NCT04073823'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,315,['NCT04069585'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,316,['NCT04068818'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,317,['NCT04065659'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,318,['NCT04064606'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,319,['NCT04060524'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,320,['NCT04057105'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,321,['NCT04056494'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,322,['NCT04055519'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,323,['NCT04055324'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,324,['NCT04054401'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,325,['NCT04046627'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,326,['NCT04043234'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,327,['NCT04040933'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,328,['NCT04036747'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,329,['NCT04035161'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,330,['NCT04033315'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,331,['NCT04032977'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,332,['NCT04031989'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,333,['NCT04031976'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,334,['NCT04030702'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,335,['NCT04011826'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,336,['NCT04008836'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,337,['NCT04005586'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,338,['NCT04003831'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,339,['NCT03999944'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,340,['NCT03997357'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,341,['NCT03996187'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,342,['NCT03995355'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,343,['NCT03992768'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,344,['NCT03991468'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,345,['NCT03972995'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,346,['NCT03971721'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,347,['NCT03969875'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,348,['NCT03967184'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,349,['NCT03964831'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,350,['NCT03953274'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,351,['NCT03950895'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,352,['NCT03949335'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,353,['NCT03944629'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,354,['NCT03942016'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,355,['NCT03941912'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,356,['NCT03934463'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,357,['NCT03934125'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,358,['NCT03931213'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
